transaction_group_id,transaction_type,year,franchise_id_to,franchise_id_from,player_id,extension_year,draft_year,draft_round,draft_franchise_id_original,processed_at
1661,SIGN,2008,8,,25489,,,,,2008-03-02 19:56:39.39
1662,SIGN,2008,7,,23644,,,,,2008-03-02 19:57:34.34
1663,SIGN,2008,2,,20257,,,,,2008-03-02 20:22:27.27
1663,SIGN,2008,2,,10959,,,,,2008-03-02 20:22:27.27
1664,SIGN,2008,24,,25909,,,,,2008-03-02 20:45:42.42
1665,SIGN,2008,14,,17724,,,,,2008-03-02 20:46:01.01
1665,SIGN,2008,14,,16553,,,,,2008-03-02 20:46:01.01
1666,SIGN,2008,5,,25119,,,,,2008-03-02 20:46:18.18
1667,SIGN,2008,15,,25078,,,,,2008-03-02 20:46:38.38
1668,SIGN,2008,16,,13644,,,,,2008-03-02 20:47:04.04
1668,SIGN,2008,16,,26028,,,,,2008-03-02 20:47:04.04
1668,SIGN,2008,16,,25066,,,,,2008-03-02 20:47:04.04
1669,SIGN,2008,19,,25582,,,,,2008-03-02 20:47:23.23
1670,SIGN,2008,20,,25613,,,,,2008-03-02 20:47:38.38
1671,TRADE,2008,24,10,27347,,,,,2008-03-06 20:18:03.03
1671,TRADE,2008,24,10,,,2009,3,4,2008-03-06 20:18:03.03
1671,TRADE,2008,10,24,25909,,,,,2008-03-06 20:18:03.03
1672,TRADE,2008,16,4,25357,,,,,2008-03-06 20:37:52.52
1672,TRADE,2008,16,4,,,2009,3,10,2008-03-06 20:37:52.52
1672,TRADE,2008,16,4,,,2009,4,10,2008-03-06 20:37:52.52
1672,TRADE,2008,4,16,21061,,,,,2008-03-06 20:37:52.52
1673,SIGN,2008,1,,25058,,,,,2008-03-11 09:28:30.30
1673,SIGN,2008,1,,26251,,,,,2008-03-11 09:28:30.30
1673,SIGN,2008,1,,26919,,,,,2008-03-11 09:28:30.30
1674,SIGN,2008,18,,25914,,,,,2008-03-11 09:28:49.49
1675,SIGN,2008,4,,20805,,,,,2008-03-11 09:29:25.25
1675,SIGN,2008,4,,25818,,,,,2008-03-11 09:29:25.25
1675,SIGN,2008,4,,25681,,,,,2008-03-11 09:29:25.25
1675,SIGN,2008,4,,16960,,,,,2008-03-11 09:29:25.25
1676,SIGN,2008,13,,26022,,,,,2008-03-11 09:29:41.41
1677,SIGN,2008,12,,26398,,,,,2008-03-11 09:30:19.19
1677,SIGN,2008,12,,24936,,,,,2008-03-11 09:30:19.19
1677,SIGN,2008,12,,10373,,,,,2008-03-11 09:30:19.19
1677,SIGN,2008,12,,24010,,,,,2008-03-11 09:30:19.19
1678,SIGN,2008,23,,19716,,,,,2008-03-11 09:31:17.17
1678,SIGN,2008,23,,24784,,,,,2008-03-11 09:31:17.17
1678,SIGN,2008,23,,25558,,,,,2008-03-11 09:31:17.17
1678,SIGN,2008,23,,25642,,,,,2008-03-11 09:31:17.17
1678,SIGN,2008,23,,25972,,,,,2008-03-11 09:31:17.17
1679,SIGN,2008,21,,25166,,,,,2008-03-11 09:32:27.27
1679,SIGN,2008,21,,27405,,,,,2008-03-11 09:32:27.27
1679,SIGN,2008,21,,26168,,,,,2008-03-11 09:32:27.27
1679,SIGN,2008,21,,25055,,,,,2008-03-11 09:32:27.27
1679,SIGN,2008,21,,26684,,,,,2008-03-11 09:32:27.27
1680,SIGN,2008,10,,23009,,,,,2008-03-11 09:33:14.14
1680,SIGN,2008,10,,25032,,,,,2008-03-11 09:33:14.14
1680,SIGN,2008,10,,25487,,,,,2008-03-11 09:33:14.14
1681,SIGN,2008,3,,25766,,,,,2008-03-11 09:33:52.52
1681,SIGN,2008,3,,24663,,,,,2008-03-11 09:33:52.52
1681,SIGN,2008,3,,25086,,,,,2008-03-11 09:33:52.52
1682,SIGN,2008,11,,24648,,,,,2008-03-11 09:34:25.25
1682,SIGN,2008,11,,22713,,,,,2008-03-11 09:34:25.25
1682,SIGN,2008,11,,26516,,,,,2008-03-11 09:34:25.25
1683,SIGN,2008,17,,26021,,,,,2008-03-11 09:35:32.32
1683,SIGN,2008,17,,25666,,,,,2008-03-11 09:35:32.32
1683,SIGN,2008,17,,27135,,,,,2008-03-11 09:35:32.32
1684,SIGN,2008,8,,25684,,,,,2008-03-11 09:36:01.01
1684,SIGN,2008,8,,26075,,,,,2008-03-11 09:36:01.01
1685,SIGN,2008,7,,13729,,,,,2008-03-11 09:36:19.19
1686,SIGN,2008,2,,25171,,,,,2008-03-11 09:36:45.45
1686,SIGN,2008,2,,23395,,,,,2008-03-11 09:36:45.45
1687,SIGN,2008,24,,26807,,,,,2008-03-11 09:37:20.20
1687,SIGN,2008,24,,24639,,,,,2008-03-11 09:37:20.20
1687,SIGN,2008,24,,26041,,,,,2008-03-11 09:37:20.20
1688,SIGN,2008,14,,27414,,,,,2008-03-11 09:38:57.57
1688,SIGN,2008,14,,25068,,,,,2008-03-11 09:38:57.57
1688,SIGN,2008,14,,26718,,,,,2008-03-11 09:38:57.57
1688,SIGN,2008,14,,25762,,,,,2008-03-11 09:38:57.57
1689,SIGN,2008,15,,25891,,,,,2008-03-11 09:39:37.37
1690,SIGN,2008,16,,25262,,,,,2008-03-11 09:40:55.55
1690,SIGN,2008,16,,24938,,,,,2008-03-11 09:40:55.55
1690,SIGN,2008,16,,25201,,,,,2008-03-11 09:40:55.55
1690,SIGN,2008,16,,24631,,,,,2008-03-11 09:40:55.55
1690,SIGN,2008,16,,24706,,,,,2008-03-11 09:40:55.55
1691,SIGN,2008,6,,25830,,,,,2008-03-11 09:42:36.36
1691,SIGN,2008,6,,27302,,,,,2008-03-11 09:42:36.36
1691,SIGN,2008,6,,26672,,,,,2008-03-11 09:42:36.36
1691,SIGN,2008,6,,25437,,,,,2008-03-11 09:42:36.36
1691,SIGN,2008,6,,13559,,,,,2008-03-11 09:42:36.36
1692,SIGN,2008,20,,25255,,,,,2008-03-11 09:43:00.00
1693,TRADE,2008,1,24,14146,,,,,2008-03-15 14:36:22.22
1693,TRADE,2008,1,24,26807,,,,,2008-03-15 14:36:22.22
1693,TRADE,2008,1,24,27388,,,,,2008-03-15 14:36:22.22
1693,TRADE,2008,24,1,26138,,,,,2008-03-15 14:36:22.22
1693,TRADE,2008,24,1,25577,,,,,2008-03-15 14:36:22.22
1693,TRADE,2008,24,1,,,2009,3,1,2008-03-15 14:36:22.22
1694,SIGN,2008,18,,25799,,,,,2008-03-16 19:08:35.35
1694,SIGN,2008,18,,25482,,,,,2008-03-16 19:08:35.35
1695,SIGN,2008,4,,25266,,,,,2008-03-16 19:12:38.38
1695,SIGN,2008,4,,26686,,,,,2008-03-16 19:12:38.38
1695,SIGN,2008,4,,25180,,,,,2008-03-16 19:12:38.38
1696,SIGN,2008,13,,27480,,,,,2008-03-16 19:13:05.05
1696,SIGN,2008,13,,25743,,,,,2008-03-16 19:13:05.05
1696,SIGN,2008,13,,25198,,,,,2008-03-16 19:13:05.05
1697,SIGN,2008,22,,25559,,,,,2008-03-16 19:15:39.39
1697,SIGN,2008,22,,25342,,,,,2008-03-16 19:15:39.39
1697,SIGN,2008,22,,27474,,,,,2008-03-16 19:15:39.39
1697,SIGN,2008,22,,25858,,,,,2008-03-16 19:15:39.39
1697,SIGN,2008,22,,27458,,,,,2008-03-16 19:15:39.39
1697,SIGN,2008,22,,22712,,,,,2008-03-16 19:15:39.39
1697,SIGN,2008,22,,26270,,,,,2008-03-16 19:15:39.39
1697,SIGN,2008,22,,24653,,,,,2008-03-16 19:15:39.39
1697,SIGN,2008,22,,25588,,,,,2008-03-16 19:15:39.39
1697,SIGN,2008,22,,26335,,,,,2008-03-16 19:15:39.39
1698,SIGN,2008,12,,26789,,,,,2008-03-16 19:17:36.36
1698,SIGN,2008,12,,27229,,,,,2008-03-16 19:17:36.36
1698,SIGN,2008,12,,27794,,,,,2008-03-16 19:17:36.36
1699,SIGN,2008,23,,25197,,,,,2008-03-16 19:19:38.38
1699,SIGN,2008,23,,10375,,,,,2008-03-16 19:19:38.38
1699,SIGN,2008,23,,27176,,,,,2008-03-16 19:19:38.38
1700,SIGN,2008,21,,15478,,,,,2008-03-16 19:21:15.15
1700,SIGN,2008,21,,24561,,,,,2008-03-16 19:21:15.15
1700,SIGN,2008,21,,25639,,,,,2008-03-16 19:21:15.15
1700,SIGN,2008,21,,25030,,,,,2008-03-16 19:21:15.15
1701,SIGN,2008,3,,25723,,,,,2008-03-16 19:23:34.34
1701,SIGN,2008,3,,27071,,,,,2008-03-16 19:23:34.34
1701,SIGN,2008,3,,27451,,,,,2008-03-16 19:23:34.34
1701,SIGN,2008,3,,24592,,,,,2008-03-16 19:23:34.34
1701,SIGN,2008,3,,26737,,,,,2008-03-16 19:23:34.34
1702,SIGN,2008,11,,24777,,,,,2008-03-16 19:23:58.58
1702,SIGN,2008,11,,25011,,,,,2008-03-16 19:23:58.58
1703,SIGN,2008,8,,27163,,,,,2008-03-16 19:25:53.53
1703,SIGN,2008,8,,25540,,,,,2008-03-16 19:25:53.53
1703,SIGN,2008,8,,27834,,,,,2008-03-16 19:25:53.53
1703,SIGN,2008,8,,26221,,,,,2008-03-16 19:25:53.53
1704,SIGN,2008,7,,17560,,,,,2008-03-16 19:26:39.39
1704,SIGN,2008,7,,26685,,,,,2008-03-16 19:26:39.39
1704,SIGN,2008,7,,26483,,,,,2008-03-16 19:26:39.39
1704,SIGN,2008,7,,25129,,,,,2008-03-16 19:26:39.39
1705,SIGN,2008,2,,27504,,,,,2008-03-16 19:27:45.45
1705,SIGN,2008,2,,27791,,,,,2008-03-16 19:27:45.45
1705,SIGN,2008,2,,26494,,,,,2008-03-16 19:27:45.45
1705,SIGN,2008,2,,27476,,,,,2008-03-16 19:27:45.45
1706,SIGN,2008,24,,24944,,,,,2008-03-16 19:28:46.46
1707,SIGN,2008,14,,26345,,,,,2008-03-16 19:30:17.17
1707,SIGN,2008,14,,25826,,,,,2008-03-16 19:30:17.17
1707,SIGN,2008,14,,25632,,,,,2008-03-16 19:30:17.17
1707,SIGN,2008,14,,27847,,,,,2008-03-16 19:30:17.17
1708,SIGN,2008,5,,26658,,,,,2008-03-16 19:31:34.34
1708,SIGN,2008,5,,24659,,,,,2008-03-16 19:31:34.34
1708,SIGN,2008,5,,26127,,,,,2008-03-16 19:31:34.34
1709,SIGN,2008,15,,25121,,,,,2008-03-16 19:34:46.46
1709,SIGN,2008,15,,26878,,,,,2008-03-16 19:34:46.46
1710,SIGN,2008,16,,26518,,,,,2008-03-16 19:39:07.07
1710,SIGN,2008,16,,25546,,,,,2008-03-16 19:39:07.07
1711,SIGN,2008,19,,25021,,,,,2008-03-16 19:39:53.53
1711,SIGN,2008,19,,26861,,,,,2008-03-16 19:39:53.53
1711,SIGN,2008,19,,26529,,,,,2008-03-16 19:39:53.53
1712,SIGN,2008,20,,25258,,,,,2008-03-16 19:40:21.21
1712,SIGN,2008,20,,23092,,,,,2008-03-16 19:40:21.21
1712,SIGN,2008,20,,26500,,,,,2008-03-16 19:40:21.21
1713,EXTEND,2008,22,,25734,2012,,,,2008-03-19 20:45:48.48
1713,EXTEND,2008,22,,26943,2012,,,,2008-03-19 20:45:48.48
1713,EXTEND,2008,22,,27211,2012,,,,2008-03-19 20:45:48.48
1713,EXTEND,2008,22,,26826,2012,,,,2008-03-19 20:45:48.48
1713,EXTEND,2008,22,,27231,2010,,,,2008-03-19 20:45:48.48
1713,EXTEND,2008,22,,27837,2009,,,,2008-03-19 20:45:48.48
1713,EXTEND,2008,22,,25917,2011,,,,2008-03-19 20:45:48.48
1713,EXTEND,2008,22,,27247,2012,,,,2008-03-19 20:45:48.48
1713,EXTEND,2008,22,,26673,2012,,,,2008-03-19 20:45:48.48
1713,EXTEND,2008,22,,27310,2009,,,,2008-03-19 20:45:48.48
1714,EXTEND,2008,4,,27821,2009,,,,2008-03-19 20:50:42.42
1714,EXTEND,2008,4,,26889,2009,,,,2008-03-19 20:50:42.42
1714,EXTEND,2008,4,,26741,2009,,,,2008-03-19 20:50:42.42
1714,EXTEND,2008,4,,26315,2010,,,,2008-03-19 20:50:42.42
1714,EXTEND,2008,4,,27313,2009,,,,2008-03-19 20:50:42.42
1714,EXTEND,2008,4,,27653,2009,,,,2008-03-19 20:50:42.42
1715,EXTEND,2008,7,,24740,2009,,,,2008-03-19 20:54:48.48
1715,EXTEND,2008,7,,26819,2009,,,,2008-03-19 20:54:48.48
1715,EXTEND,2008,7,,24694,2009,,,,2008-03-19 20:54:48.48
1715,EXTEND,2008,7,,16365,2009,,,,2008-03-19 20:54:48.48
1715,EXTEND,2008,7,,27720,2009,,,,2008-03-19 20:54:48.48
1715,EXTEND,2008,7,,25334,2009,,,,2008-03-19 20:54:48.48
1715,EXTEND,2008,7,,17560,2009,,,,2008-03-19 20:54:48.48
1715,EXTEND,2008,7,,26682,2009,,,,2008-03-19 20:54:48.48
1716,EXTEND,2008,12,,27683,2009,,,,2008-03-19 21:24:10.10
1716,EXTEND,2008,12,,27217,2009,,,,2008-03-19 21:24:10.10
1716,EXTEND,2008,12,,27103,2009,,,,2008-03-19 21:24:10.10
1716,EXTEND,2008,12,,27698,2009,,,,2008-03-19 21:24:10.10
1716,EXTEND,2008,12,,27487,2009,,,,2008-03-19 21:24:10.10
1716,EXTEND,2008,12,,26903,2009,,,,2008-03-19 21:24:10.10
1716,EXTEND,2008,12,,27274,2009,,,,2008-03-19 21:24:10.10
1716,EXTEND,2008,12,,27497,2009,,,,2008-03-19 21:24:10.10
1716,EXTEND,2008,12,,27461,2009,,,,2008-03-19 21:24:10.10
1716,EXTEND,2008,12,,27402,2009,,,,2008-03-19 21:24:10.10
1716,EXTEND,2008,12,,27802,2009,,,,2008-03-19 21:24:10.10
1716,EXTEND,2008,12,,27379,2009,,,,2008-03-19 21:24:10.10
1716,EXTEND,2008,12,,27276,2009,,,,2008-03-19 21:24:10.10
1716,EXTEND,2008,12,,25988,2009,,,,2008-03-19 21:24:10.10
1716,EXTEND,2008,12,,24576,2009,,,,2008-03-19 21:24:10.10
1716,EXTEND,2008,12,,26789,2009,,,,2008-03-19 21:24:10.10
1716,EXTEND,2008,12,,27229,2009,,,,2008-03-19 21:24:10.10
1716,EXTEND,2008,12,,27794,2009,,,,2008-03-19 21:24:10.10
1716,EXTEND,2008,12,,27431,2012,,,,2008-03-19 21:24:10.10
1716,EXTEND,2008,12,,27220,2012,,,,2008-03-19 21:24:10.10
1717,EXTEND,2008,4,,26605,2009,,,,2008-03-20 21:22:09.09
1718,SIGN,2008,1,,24452,,,,,2008-03-30 17:31:46.46
1718,SIGN,2008,1,,26581,,,,,2008-03-30 17:31:46.46
1718,SIGN,2008,1,,26308,,,,,2008-03-30 17:31:46.46
1718,SIGN,2008,1,,26479,,,,,2008-03-30 17:31:46.46
1718,SIGN,2008,1,,26273,,,,,2008-03-30 17:31:46.46
1718,SIGN,2008,1,,25451,,,,,2008-03-30 17:31:46.46
1718,SIGN,2008,1,,26341,,,,,2008-03-30 17:31:46.46
1719,SIGN,2008,9,,26139,,,,,2008-03-30 17:35:46.46
1719,SIGN,2008,9,,24727,,,,,2008-03-30 17:35:46.46
1719,SIGN,2008,9,,24874,,,,,2008-03-30 17:35:46.46
1719,SIGN,2008,9,,24545,,,,,2008-03-30 17:35:46.46
1719,SIGN,2008,9,,24734,,,,,2008-03-30 17:35:46.46
1719,SIGN,2008,9,,25072,,,,,2008-03-30 17:35:46.46
1719,SIGN,2008,9,,12486,,,,,2008-03-30 17:35:46.46
1719,SIGN,2008,9,,26368,,,,,2008-03-30 17:35:46.46
1719,SIGN,2008,9,,26720,,,,,2008-03-30 17:35:46.46
1719,SIGN,2008,9,,25022,,,,,2008-03-30 17:35:46.46
1719,SIGN,2008,9,,27826,,,,,2008-03-30 17:35:46.46
1720,SIGN,2008,4,,26348,,,,,2008-03-30 17:36:56.56
1720,SIGN,2008,4,,23274,,,,,2008-03-30 17:36:56.56
1721,SIGN,2008,13,,26716,,,,,2008-03-30 21:51:12.12
1722,SIGN,2008,22,,26856,,,,,2008-03-30 21:53:16.16
1723,SIGN,2008,12,,25163,,,,,2008-03-30 21:53:42.42
1724,SIGN,2008,21,,25374,,,,,2008-03-30 21:55:37.37
1724,SIGN,2008,21,,26594,,,,,2008-03-30 21:55:37.37
1724,SIGN,2008,21,,24626,,,,,2008-03-30 21:55:37.37
1724,SIGN,2008,21,,27437,,,,,2008-03-30 21:55:37.37
1724,SIGN,2008,21,,23717,,,,,2008-03-30 21:55:37.37
1724,SIGN,2008,21,,26746,,,,,2008-03-30 21:55:37.37
1725,SIGN,2008,11,,26142,,,,,2008-03-30 21:57:21.21
1726,SIGN,2008,17,,23376,,,,,2008-03-30 21:59:39.39
1726,SIGN,2008,17,,25023,,,,,2008-03-30 21:59:39.39
1726,SIGN,2008,17,,25595,,,,,2008-03-30 21:59:39.39
1726,SIGN,2008,17,,26552,,,,,2008-03-30 21:59:39.39
1726,SIGN,2008,17,,12056,,,,,2008-03-30 21:59:39.39
1726,SIGN,2008,17,,25669,,,,,2008-03-30 21:59:39.39
1727,SIGN,2008,8,,26913,,,,,2008-03-30 22:01:46.46
1727,SIGN,2008,8,,26376,,,,,2008-03-30 22:01:46.46
1728,SIGN,2008,7,,25144,,,,,2008-03-30 22:04:35.35
1728,SIGN,2008,7,,25945,,,,,2008-03-30 22:04:35.35
1728,SIGN,2008,7,,25553,,,,,2008-03-30 22:04:35.35
1728,SIGN,2008,7,,25611,,,,,2008-03-30 22:04:35.35
1728,SIGN,2008,7,,25903,,,,,2008-03-30 22:04:35.35
1728,SIGN,2008,7,,26154,,,,,2008-03-30 22:04:35.35
1728,SIGN,2008,7,,24921,,,,,2008-03-30 22:04:35.35
1729,SIGN,2008,2,,23872,,,,,2008-03-30 22:05:37.37
1729,SIGN,2008,2,,26877,,,,,2008-03-30 22:05:37.37
1729,SIGN,2008,2,,26868,,,,,2008-03-30 22:05:37.37
1729,SIGN,2008,2,,25241,,,,,2008-03-30 22:05:37.37
1730,SIGN,2008,24,,14840,,,,,2008-03-30 22:06:58.58
1730,SIGN,2008,24,,25386,,,,,2008-03-30 22:06:58.58
1731,SIGN,2008,5,,26338,,,,,2008-03-30 22:08:02.02
1731,SIGN,2008,5,,17641,,,,,2008-03-30 22:08:02.02
1731,SIGN,2008,5,,25997,,,,,2008-03-30 22:08:02.02
1731,SIGN,2008,5,,26155,,,,,2008-03-30 22:08:02.02
1731,SIGN,2008,5,,25102,,,,,2008-03-30 22:08:02.02
1732,SIGN,2008,15,,25742,,,,,2008-03-30 22:09:19.19
1732,SIGN,2008,15,,25731,,,,,2008-03-30 22:09:19.19
1732,SIGN,2008,15,,25484,,,,,2008-03-30 22:09:19.19
1732,SIGN,2008,15,,27830,,,,,2008-03-30 22:09:19.19
1733,SIGN,2008,16,,25618,,,,,2008-03-30 22:09:52.52
1733,SIGN,2008,16,,25134,,,,,2008-03-30 22:09:52.52
1734,SIGN,2008,6,,24819,,,,,2008-03-30 22:10:58.58
1734,SIGN,2008,6,,26229,,,,,2008-03-30 22:10:58.58
1734,SIGN,2008,6,,26611,,,,,2008-03-30 22:10:58.58
1735,SIGN,2008,20,,25199,,,,,2008-03-30 22:12:59.59
1735,SIGN,2008,20,,26106,,,,,2008-03-30 22:12:59.59
1735,SIGN,2008,20,,25010,,,,,2008-03-30 22:12:59.59
1735,SIGN,2008,20,,26847,,,,,2008-03-30 22:12:59.59
1735,SIGN,2008,20,,25476,,,,,2008-03-30 22:12:59.59
1735,SIGN,2008,20,,10845,,,,,2008-03-30 22:12:59.59
1735,SIGN,2008,20,,26317,,,,,2008-03-30 22:12:59.59
1735,SIGN,2008,20,,27346,,,,,2008-03-30 22:12:59.59
1736,RELEASE,2008,,4,25384,,,,,2008-03-30 22:27:19.19
1736,RELEASE,2008,,4,26522,,,,,2008-03-30 22:27:19.19
1736,RELEASE,2008,,4,26481,,,,,2008-03-30 22:27:19.19
1737,EXTEND,2008,4,,26601,2012,,,,2008-03-30 22:28:12.12
1738,EXTEND,2008,23,,26770,2009,,,,2008-03-30 22:30:23.23
1738,EXTEND,2008,23,,27392,2009,,,,2008-03-30 22:30:23.23
1738,EXTEND,2008,23,,26391,2009,,,,2008-03-30 22:30:23.23
1738,EXTEND,2008,23,,26462,2009,,,,2008-03-30 22:30:23.23
1738,EXTEND,2008,23,,26128,2009,,,,2008-03-30 22:30:23.23
1738,EXTEND,2008,23,,25477,2010,,,,2008-03-30 22:30:23.23
1738,EXTEND,2008,23,,26748,2009,,,,2008-03-30 22:30:23.23
1738,EXTEND,2008,23,,27081,2009,,,,2008-03-30 22:30:23.23
1738,EXTEND,2008,23,,26675,2009,,,,2008-03-30 22:30:23.23
1738,EXTEND,2008,23,,27235,2010,,,,2008-03-30 22:30:23.23
1738,EXTEND,2008,23,,27148,2010,,,,2008-03-30 22:30:23.23
1738,EXTEND,2008,23,,26828,2011,,,,2008-03-30 22:30:23.23
1738,EXTEND,2008,23,,27499,2011,,,,2008-03-30 22:30:23.23
1739,EXTEND,2008,11,,26478,2011,,,,2008-03-30 22:34:04.04
1739,EXTEND,2008,11,,24728,2009,,,,2008-03-30 22:34:04.04
1739,EXTEND,2008,11,,24732,2009,,,,2008-03-30 22:34:04.04
1739,EXTEND,2008,11,,19349,2009,,,,2008-03-30 22:34:04.04
1739,EXTEND,2008,11,,20127,2009,,,,2008-03-30 22:34:04.04
1739,EXTEND,2008,11,,24777,2009,,,,2008-03-30 22:34:04.04
1739,EXTEND,2008,11,,24999,2009,,,,2008-03-30 22:34:04.04
1739,EXTEND,2008,11,,25011,2009,,,,2008-03-30 22:34:04.04
1739,EXTEND,2008,11,,26388,2009,,,,2008-03-30 22:34:04.04
1739,EXTEND,2008,11,,24482,2009,,,,2008-03-30 22:34:04.04
1739,EXTEND,2008,11,,26218,2009,,,,2008-03-30 22:34:04.04
1739,EXTEND,2008,11,,25807,2009,,,,2008-03-30 22:34:04.04
1739,EXTEND,2008,11,,24861,2009,,,,2008-03-30 22:34:04.04
1739,EXTEND,2008,11,,26182,2009,,,,2008-03-30 22:34:04.04
1739,EXTEND,2008,11,,26937,2009,,,,2008-03-30 22:34:04.04
1739,EXTEND,2008,11,,26735,2009,,,,2008-03-30 22:34:04.04
1739,EXTEND,2008,11,,26516,2009,,,,2008-03-30 22:34:04.04
1739,EXTEND,2008,11,,26841,2009,,,,2008-03-30 22:34:04.04
1739,EXTEND,2008,11,,27151,2009,,,,2008-03-30 22:34:04.04
1739,EXTEND,2008,11,,21789,2009,,,,2008-03-30 22:34:04.04
1739,EXTEND,2008,11,,22713,2009,,,,2008-03-30 22:34:04.04
1740,EXTEND,2008,18,,27545,2010,,,,2008-03-30 22:39:41.41
1740,EXTEND,2008,18,,27075,2010,,,,2008-03-30 22:39:41.41
1740,EXTEND,2008,18,,27243,2010,,,,2008-03-30 22:39:41.41
1740,EXTEND,2008,18,,26671,2010,,,,2008-03-30 22:39:41.41
1740,EXTEND,2008,18,,25980,2010,,,,2008-03-30 22:39:41.41
1740,EXTEND,2008,18,,27498,2011,,,,2008-03-30 22:39:41.41
1740,EXTEND,2008,18,,26927,2009,,,,2008-03-30 22:39:41.41
1740,EXTEND,2008,18,,26396,2011,,,,2008-03-30 22:39:41.41
1740,EXTEND,2008,18,,26734,2009,,,,2008-03-30 22:39:41.41
1740,EXTEND,2008,18,,27790,2011,,,,2008-03-30 22:39:41.41
1741,EXTEND,2008,10,,25993,2012,,,,2008-03-30 22:42:20.20
1741,EXTEND,2008,10,,26371,2012,,,,2008-03-30 22:42:20.20
1741,EXTEND,2008,10,,26756,2012,,,,2008-03-30 22:42:20.20
1741,EXTEND,2008,10,,26798,2012,,,,2008-03-30 22:42:20.20
1741,EXTEND,2008,10,,26519,2012,,,,2008-03-30 22:42:20.20
1741,EXTEND,2008,10,,26775,2012,,,,2008-03-30 22:42:20.20
1741,EXTEND,2008,10,,26796,2012,,,,2008-03-30 22:42:20.20
1741,EXTEND,2008,10,,26931,2011,,,,2008-03-30 22:42:20.20
1741,EXTEND,2008,10,,26590,2011,,,,2008-03-30 22:42:20.20
1741,EXTEND,2008,10,,26923,2011,,,,2008-03-30 22:42:20.20
1741,EXTEND,2008,10,,27533,2009,,,,2008-03-30 22:42:20.20
1741,EXTEND,2008,10,,27795,2009,,,,2008-03-30 22:42:20.20
1741,EXTEND,2008,10,,27304,2009,,,,2008-03-30 22:42:20.20
1741,EXTEND,2008,10,,27818,2009,,,,2008-03-30 22:42:20.20
1741,EXTEND,2008,10,,27793,2009,,,,2008-03-30 22:42:20.20
1741,EXTEND,2008,10,,27157,2009,,,,2008-03-30 22:42:20.20
1741,EXTEND,2008,10,,27502,2009,,,,2008-03-30 22:42:20.20
1741,EXTEND,2008,10,,27601,2009,,,,2008-03-30 22:42:20.20
1741,EXTEND,2008,10,,24684,2009,,,,2008-03-30 22:42:20.20
1742,EXTEND,2008,14,,27494,2012,,,,2008-03-30 22:45:19.19
1742,EXTEND,2008,14,,26133,2009,,,,2008-03-30 22:45:19.19
1742,EXTEND,2008,14,,26009,2012,,,,2008-03-30 22:45:19.19
1742,EXTEND,2008,14,,26068,2009,,,,2008-03-30 22:45:19.19
1742,EXTEND,2008,14,,26691,2012,,,,2008-03-30 22:45:19.19
1742,EXTEND,2008,14,,27378,2012,,,,2008-03-30 22:45:19.19
1742,EXTEND,2008,14,,25826,2009,,,,2008-03-30 22:45:19.19
1742,EXTEND,2008,14,,16553,2009,,,,2008-03-30 22:45:19.19
1742,EXTEND,2008,14,,27414,2012,,,,2008-03-30 22:45:19.19
1742,EXTEND,2008,14,,26689,2011,,,,2008-03-30 22:45:19.19
1742,EXTEND,2008,14,,26249,2012,,,,2008-03-30 22:45:19.19
1742,EXTEND,2008,14,,26836,2009,,,,2008-03-30 22:45:19.19
1742,EXTEND,2008,14,,26891,2009,,,,2008-03-30 22:45:19.19
1742,EXTEND,2008,14,,25753,2009,,,,2008-03-30 22:45:19.19
1742,EXTEND,2008,14,,26785,2009,,,,2008-03-30 22:45:19.19
1742,EXTEND,2008,14,,25675,2009,,,,2008-03-30 22:45:19.19
1743,EXTEND,2008,13,,27124,2009,,,,2008-03-30 22:48:29.29
1743,EXTEND,2008,13,,27228,2009,,,,2008-03-30 22:48:29.29
1743,EXTEND,2008,13,,27289,2009,,,,2008-03-30 22:48:29.29
1743,EXTEND,2008,13,,26794,2009,,,,2008-03-30 22:48:29.29
1743,EXTEND,2008,13,,27425,2009,,,,2008-03-30 22:48:29.29
1743,EXTEND,2008,13,,25952,2009,,,,2008-03-30 22:48:29.29
1743,EXTEND,2008,13,,26561,2009,,,,2008-03-30 22:48:29.29
1743,EXTEND,2008,13,,26729,2009,,,,2008-03-30 22:48:29.29
1743,EXTEND,2008,13,,24942,2009,,,,2008-03-30 22:48:29.29
1743,EXTEND,2008,13,,25743,2009,,,,2008-03-30 22:48:29.29
1743,EXTEND,2008,13,,24738,2009,,,,2008-03-30 22:48:29.29
1743,EXTEND,2008,13,,27111,2009,,,,2008-03-30 22:48:29.29
1743,EXTEND,2008,13,,27112,2009,,,,2008-03-30 22:48:29.29
1743,EXTEND,2008,13,,26731,2010,,,,2008-03-30 22:48:29.29
1743,EXTEND,2008,13,,26548,2010,,,,2008-03-30 22:48:29.29
1743,EXTEND,2008,13,,26510,2010,,,,2008-03-30 22:48:29.29
1743,EXTEND,2008,13,,27236,2010,,,,2008-03-30 22:48:29.29
1743,EXTEND,2008,13,,26582,2010,,,,2008-03-30 22:48:29.29
1743,EXTEND,2008,13,,27147,2010,,,,2008-03-30 22:48:29.29
1744,EXTEND,2008,3,,27421,2012,,,,2008-03-30 22:51:25.25
1744,EXTEND,2008,3,,27398,2012,,,,2008-03-30 22:51:25.25
1744,EXTEND,2008,3,,27155,2012,,,,2008-03-30 22:51:25.25
